invoice_id,invoice_number,supplier_id,supplier_name,department_id,department_name,invoice_date,invoice_amount,paid_flag,audit_risk_score,audit_risk_level,Rule_Code,Rule_Name,Risk_Category,Severity,Risk_Weight,Rule_Description
INV0008438,FCT-711869,SUP00005,Supplier_0005,DPT011,Logistics,2024-04-02,18889.13,1,5.38,Low Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008440,FCT-489790,SUP00002,Supplier_0002,DPT003,IT,2024-04-24,23845.29,1,13.98,Low Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008443,FCT-235989,SUP00089,Supplier_0089,DPT006,Marketing,2024-03-30,25000.0,1,13.98,Low Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008446,FCT-986150,SUP00093,Supplier_0093,DPT011,Logistics,2024-07-29,8472.98,1,13.44,Low Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008450,FCT-136971,SUP00001,Supplier_0001,DPT012,General Administration,2024-08-05,3166.76,1,10.75,Low Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008451,FCT-901945,SUP00018,Supplier_0018,DPT005,Sales,2024-09-22,9219.43,1,15.05,Medium Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008453,FCT-472668,SUP00267,Supplier_0267,DPT006,Marketing,2024-03-14,13000.71,1,17.2,Medium Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008457,FCT-486894,SUP00113,Supplier_0113,DPT009,Risk Management,2024-02-04,12433.14,1,11.29,Low Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008461,FCT-969078,SUP00010,Supplier_0010,DPT011,Logistics,2024-07-30,50000.0,1,11.83,Low Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008469,FCT-785159,SUP00023,Supplier_0023,DPT004,Operations,2024-11-01,25000.0,1,20.97,Medium Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008473,FCT-851728,SUP00006,Supplier_0006,DPT007,Human Resources,2024-12-05,25000.0,1,16.67,Medium Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008474,FCT-328934,SUP00021,Supplier_0021,DPT009,Risk Management,2024-09-13,27036.35,1,34.41,High Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008481,FCT-305868,SUP00118,Supplier_0118,DPT003,IT,2024-10-02,2266.83,1,8.06,Low Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008485,FCT-380604,SUP00001,Supplier_0001,DPT008,Legal,2024-01-29,29880.51,1,5.38,Low Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008488,FCT-759859,SUP00005,Supplier_0005,DPT007,Human Resources,2024-03-04,8982.96,1,8.06,Low Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008489,FCT-209646,SUP00048,Supplier_0048,DPT001,Finance,2024-08-23,16791.55,1,5.38,Low Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008494,FCT-185944,SUP00124,Supplier_0124,DPT001,Finance,2024-09-09,34401.67,1,5.38,Low Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008497,FCT-348191,SUP00100,Supplier_0100,DPT012,General Administration,2024-05-24,8206.64,1,8.6,Low Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008500,FCT-918504,SUP00300,Supplier_0300,DPT001,Finance,2024-05-05,12672.29,1,5.38,Low Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008505,FCT-253683,SUP00024,Supplier_0024,DPT003,IT,2024-04-13,6099.92,1,18.28,Medium Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008506,FCT-387478,SUP00001,Supplier_0001,DPT002,Procurement,2024-01-16,6139.01,1,20.43,Medium Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008509,FCT-928615,SUP00026,Supplier_0026,DPT006,Marketing,2024-11-19,100000.0,1,28.49,Medium Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008511,FCT-247459,SUP00024,Supplier_0024,DPT001,Finance,2024-09-14,15394.95,1,17.74,Medium Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008520,FCT-241758,SUP00087,Supplier_0087,DPT009,Risk Management,2024-09-01,39174.12,1,18.28,Medium Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008531,FCT-146312,SUP00009,Supplier_0009,DPT006,Marketing,2024-11-27,28373.73,1,17.74,Medium Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008535,FCT-300465,SUP00002,Supplier_0002,DPT009,Risk Management,2024-05-01,7176.38,1,15.05,Medium Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008537,FCT-176115,SUP00027,Supplier_0027,DPT006,Marketing,2024-05-02,17957.45,1,28.49,Medium Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008538,FCT-954202,SUP00009,Supplier_0009,DPT008,Legal,2024-02-26,16765.5,1,20.43,Medium Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008540,FCT-603733,SUP00001,Supplier_0001,DPT001,Finance,2024-11-16,4108.61,1,21.51,Medium Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008545,FCT-774763,SUP00007,Supplier_0007,DPT011,Logistics,2024-07-30,51078.75,1,18.28,Medium Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008553,FCT-235653,SUP00028,Supplier_0028,DPT001,Finance,2024-10-18,1867.07,1,23.12,Medium Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008554,FCT-337921,SUP00245,Supplier_0245,DPT002,Procurement,2024-12-17,41438.16,1,15.05,Medium Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008555,FCT-610545,SUP00021,Supplier_0021,DPT001,Finance,2024-03-10,72925.29,1,26.34,Medium Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008556,FCT-954845,SUP00188,Supplier_0188,DPT010,Customer Support,2024-12-08,10608.98,1,18.28,Medium Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008569,FCT-317533,SUP00061,Supplier_0061,DPT002,Procurement,2024-10-26,15000.0,1,18.28,Medium Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008572,FCT-164164,SUP00197,Supplier_0197,DPT001,Finance,2024-01-25,66405.5,0,18.28,Medium Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008575,FCT-773678,SUP00008,Supplier_0008,DPT008,Legal,2024-06-05,21236.01,1,17.74,Medium Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008580,FCT-691072,SUP00103,Supplier_0103,DPT003,IT,2024-02-06,9229.0,1,26.34,Medium Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008584,FCT-873882,SUP00008,Supplier_0008,DPT002,Procurement,2024-04-03,24076.42,0,15.05,Medium Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008585,FCT-291846,SUP00181,Supplier_0181,DPT007,Human Resources,2024-07-01,11637.28,1,23.12,Medium Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008586,FCT-614296,SUP00039,Supplier_0039,DPT003,IT,2024-08-19,20282.84,1,18.28,Medium Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008594,FCT-421199,SUP00005,Supplier_0005,DPT003,IT,2024-08-08,21236.51,1,18.28,Medium Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008595,FCT-951610,SUP00005,Supplier_0005,DPT003,IT,2024-08-02,5449.48,1,18.28,Medium Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008597,FCT-824105,SUP00007,Supplier_0007,DPT011,Logistics,2024-09-11,14627.01,1,17.74,Medium Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008599,FCT-122903,SUP00012,Supplier_0012,DPT002,Procurement,2024-03-02,11960.64,1,15.05,Medium Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008605,FCT-542324,SUP00058,Supplier_0058,DPT010,Customer Support,2024-04-02,15000.0,1,21.51,Medium Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008608,FCT-701198,SUP00009,Supplier_0009,DPT009,Risk Management,2024-02-17,12808.69,1,23.66,Medium Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008609,FCT-239112,SUP00004,Supplier_0004,DPT004,Operations,2024-02-13,8998.63,1,15.05,Medium Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008610,FCT-570825,SUP00215,Supplier_0215,DPT003,IT,2024-10-11,11772.92,1,18.28,Medium Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008616,FCT-178085,SUP00023,Supplier_0023,DPT006,Marketing,2024-10-14,20000.0,1,18.28,Medium Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008617,FCT-275478,SUP00004,Supplier_0004,DPT005,Sales,2024-10-11,20000.0,1,24.19,Medium Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008620,FCT-649677,SUP00015,Supplier_0015,DPT012,General Administration,2024-06-26,8107.13,1,20.97,Medium Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0008630,FCT-278268,SUP00020,Supplier_0020,DPT001,Finance,2024-08-09,10095.37,1,17.74,Medium Risk,R14,Invoice exceeds PO amount,Procurement Control,High,10,Invoice amount exceeds purchase order amount by more than 10%.
INV0000006,FCT-680723,SUP00063,Supplier_0063,DPT010,Customer Support,2024-10-24,7748.86,1,12.9,Low Risk,R15,PO not approved,Approval Control,High,12,Invoice is linked to a purchase order that is not approved.
INV0000009,FCT-441135,SUP00279,Supplier_0279,DPT010,Customer Support,2024-08-25,1498.44,1,6.45,Low Risk,R15,PO not approved,Approval Control,High,12,Invoice is linked to a purchase order that is not approved.
INV0000012,FCT-964644,SUP00004,Supplier_0004,DPT011,Logistics,2024-11-19,50000.0,1,22.04,Medium Risk,R15,PO not approved,Approval Control,High,12,Invoice is linked to a purchase order that is not approved.
INV0000023,FCT-337681,SUP00241,Supplier_0241,DPT011,Logistics,2024-12-24,2834.31,1,10.22,Low Risk,R15,PO not approved,Approval Control,High,12,Invoice is linked to a purchase order that is not approved.
INV0000031,FCT-592628,SUP00010,Supplier_0010,DPT004,Operations,2024-10-15,100000.0,1,24.73,Medium Risk,R15,PO not approved,Approval Control,High,12,Invoice is linked to a purchase order that is not approved.
INV0000036,FCT-140127,SUP00154,Supplier_0154,DPT002,Procurement,2024-12-11,12016.55,1,15.59,Medium Risk,R15,PO not approved,Approval Control,High,12,Invoice is linked to a purchase order that is not approved.
INV0000038,FCT-137401,SUP00210,Supplier_0210,DPT004,Operations,2024-02-29,11275.96,1,15.05,Medium Risk,R15,PO not approved,Approval Control,High,12,Invoice is linked to a purchase order that is not approved.
INV0000045,FCT-920219,SUP00014,Supplier_0014,DPT005,Sales,2024-08-04,12981.12,1,12.37,Low Risk,R15,PO not approved,Approval Control,High,12,Invoice is linked to a purchase order that is not approved.
INV0000048,FCT-850415,SUP00124,Supplier_0124,DPT005,Sales,2024-11-21,6128.68,1,6.45,Low Risk,R15,PO not approved,Approval Control,High,12,Invoice is linked to a purchase order that is not approved.
INV0000055,FCT-735374,SUP00005,Supplier_0005,DPT004,Operations,2024-07-27,5641.25,1,12.9,Low Risk,R15,PO not approved,Approval Control,High,12,Invoice is linked to a purchase order that is not approved.
INV0000066,FCT-330180,SUP00260,Supplier_0260,DPT005,Sales,2024-05-17,34998.83,1,17.74,Medium Risk,R15,PO not approved,Approval Control,High,12,Invoice is linked to a purchase order that is not approved.
INV0000075,FCT-263249,SUP00214,Supplier_0214,DPT009,Risk Management,2024-11-28,4154.96,1,6.45,Low Risk,R15,PO not approved,Approval Control,High,12,Invoice is linked to a purchase order that is not approved.
INV0000095,FCT-937655,SUP00126,Supplier_0126,DPT009,Risk Management,2024-03-01,3870.22,1,9.14,Low Risk,R15,PO not approved,Approval Control,High,12,Invoice is linked to a purchase order that is not approved.
INV0000099,FCT-654320,SUP00003,Supplier_0003,DPT007,Human Resources,2024-09-13,9926.83,1,14.52,Low Risk,R15,PO not approved,Approval Control,High,12,Invoice is linked to a purchase order that is not approved.
INV0000102,FCT-250238,SUP00200,Supplier_0200,DPT003,IT,2024-11-11,6737.61,1,15.05,Medium Risk,R15,PO not approved,Approval Control,High,12,Invoice is linked to a purchase order that is not approved.
INV0000104,FCT-188612,SUP00006,Supplier_0006,DPT004,Operations,2024-06-04,34358.29,1,15.05,Medium Risk,R15,PO not approved,Approval Control,High,12,Invoice is linked to a purchase order that is not approved.
INV0000155,FCT-151053,SUP00059,Supplier_0059,DPT007,Human Resources,2024-01-17,6422.94,1,6.45,Low Risk,R15,PO not approved,Approval Control,High,12,Invoice is linked to a purchase order that is not approved.
INV0000170,FCT-548653,SUP00013,Supplier_0013,DPT011,Logistics,2024-01-07,20464.57,1,14.52,Low Risk,R15,PO not approved,Approval Control,High,12,Invoice is linked to a purchase order that is not approved.
INV0000179,FCT-515278,SUP00008,Supplier_0008,DPT012,General Administration,2024-02-18,1050.9,1,6.45,Low Risk,R15,PO not approved,Approval Control,High,12,Invoice is linked to a purchase order that is not approved.
INV0000185,FCT-171301,SUP00025,Supplier_0025,DPT005,Sales,2024-04-17,7250.4,1,17.2,Medium Risk,R15,PO not approved,Approval Control,High,12,Invoice is linked to a purchase order that is not approved.
INV0000186,FCT-714987,SUP00012,Supplier_0012,DPT003,IT,2024-02-20,4177.45,1,14.52,Low Risk,R15,PO not approved,Approval Control,High,12,Invoice is linked to a purchase order that is not approved.
INV0000201,FCT-938617,SUP00001,Supplier_0001,DPT003,IT,2024-05-17,26026.77,1,15.05,Medium Risk,R15,PO not approved,Approval Control,High,12,Invoice is linked to a purchase order that is not approved.
INV0000204,FCT-314707,SUP00008,Supplier_0008,DPT008,Legal,2024-09-04,5295.47,1,6.45,Low Risk,R15,PO not approved,Approval Control,High,12,Invoice is linked to a purchase order that is not approved.
INV0000222,FCT-958758,SUP00181,Supplier_0181,DPT004,Operations,2024-12-29,2784.85,1,6.45,Low Risk,R15,PO not approved,Approval Control,High,12,Invoice is linked to a purchase order that is not approved.
INV0000225,FCT-325345,SUP00006,Supplier_0006,DPT001,Finance,2024-08-19,6785.39,1,6.45,Low Risk,R15,PO not approved,Approval Control,High,12,Invoice is linked to a purchase order that is not approved.
INV0000230,FCT-966968,SUP00030,Supplier_0030,DPT005,Sales,2024-04-14,2227.16,1,11.83,Low Risk,R15,PO not approved,Approval Control,High,12,Invoice is linked to a purchase order that is not approved.
INV0000294,FCT-278907,SUP00150,Supplier_0150,DPT004,Operations,2024-03-28,73316.22,1,15.05,Medium Risk,R15,PO not approved,Approval Control,High,12,Invoice is linked to a purchase order that is not approved.
INV0000301,FCT-713846,SUP00023,Supplier_0023,DPT012,General Administration,2024-01-03,3543.41,1,6.45,Low Risk,R15,PO not approved,Approval Control,High,12,Invoice is linked to a purchase order that is not approved.
INV0000305,FCT-986890,SUP00216,Supplier_0216,DPT012,General Administration,2024-06-12,20000.0,1,20.97,Medium Risk,R15,PO not approved,Approval Control,High,12,Invoice is linked to a purchase order that is not approved.
