payment_id,invoice_id,supplier_id,department_id,payment_date,payment_amount,payment_method,payment_status,payment_weekday,weekend_payment_flag,cash_payment_flag,pending_or_failed_payment_flag
PAY0006143,INV0006660,SUP00020,DPT003,2025-02-14,6650.01,Bank Transfer,Completed,Friday,0,0,0
PAY0006144,INV0006661,SUP00104,DPT003,2024-04-18,93317.06,Bank Transfer,Completed,Thursday,0,0,0
PAY0006145,INV0006662,SUP00239,DPT005,2025-02-08,8870.16,Bank Transfer,Completed,Saturday,1,0,0
PAY0006146,INV0006663,SUP00015,DPT004,2024-11-11,5663.69,Bank Transfer,Completed,Monday,0,0,0
PAY0006147,INV0006664,SUP00001,DPT009,2024-11-30,1176.26,Bank Transfer,Completed,Saturday,1,0,0
PAY0006148,INV0006665,SUP00100,DPT006,2024-10-02,9175.19,Check,Completed,Wednesday,0,0,0
PAY0006149,INV0006666,SUP00001,DPT002,2024-09-21,5452.1,Bank Transfer,Completed,Saturday,1,0,0
PAY0006150,INV0006667,SUP00284,DPT004,2024-09-15,624.58,Bank Transfer,Completed,Sunday,1,0,0
PAY0006151,INV0006670,SUP00289,DPT001,2024-04-17,5001.48,Bank Transfer,Completed,Wednesday,0,0,0
PAY0006152,INV0006671,SUP00003,DPT007,2025-01-03,7124.22,Bank Transfer,Completed,Friday,0,0,0
PAY0006153,INV0006672,SUP00001,DPT004,2024-10-26,21333.86,Bank Transfer,Completed,Saturday,1,0,0
PAY0006154,INV0006673,SUP00004,DPT001,2024-10-14,6650.98,Bank Transfer,Completed,Monday,0,0,0
PAY0006155,INV0006674,SUP00312,DPT004,2025-02-01,2785.32,Bank Transfer,Completed,Saturday,1,0,0
PAY0006156,INV0006675,SUP00304,DPT005,2024-12-24,81624.79,Bank Transfer,Completed,Tuesday,0,0,0
PAY0006157,INV0006676,SUP00018,DPT001,2024-10-13,1243.8,Bank Transfer,Completed,Sunday,1,0,0
PAY0006158,INV0006677,SUP00169,DPT009,2024-03-16,10799.33,Bank Transfer,Pending,Saturday,1,0,1
PAY0006159,INV0006678,SUP00165,DPT004,2024-06-18,3030.63,Bank Transfer,Completed,Tuesday,0,0,0
PAY0006160,INV0006679,SUP00004,DPT001,2024-09-07,5165.04,Bank Transfer,Completed,Saturday,1,0,0
PAY0006161,INV0006680,SUP00008,DPT010,2024-05-25,39688.28,Bank Transfer,Completed,Saturday,1,0,0
PAY0006162,INV0006681,SUP00255,DPT005,2024-05-15,6943.63,Check,Completed,Wednesday,0,0,0
PAY0006163,INV0006682,SUP00006,DPT012,2024-03-21,4486.58,Bank Transfer,Completed,Thursday,0,0,0
PAY0006164,INV0006683,SUP00038,DPT003,2024-05-23,3427.72,Bank Transfer,Completed,Thursday,0,0,0
PAY0006165,INV0006684,SUP00009,DPT004,2024-09-20,12213.45,Bank Transfer,Completed,Friday,0,0,0
PAY0006166,INV0006685,SUP00059,DPT007,2024-11-17,2160.14,Bank Transfer,Completed,Sunday,1,0,0
PAY0006167,INV0006686,SUP00007,DPT011,2024-10-24,7146.6,Bank Transfer,Completed,Thursday,0,0,0
PAY0006168,INV0006687,SUP00008,DPT009,2024-10-22,5418.96,Bank Transfer,Completed,Tuesday,0,0,0
PAY0006169,INV0006688,SUP00002,DPT006,2024-04-27,2588.06,Bank Transfer,Completed,Saturday,1,0,0
PAY0006170,INV0006689,SUP00315,DPT009,2024-11-05,1286.72,Check,Completed,Tuesday,0,0,0
PAY0006171,INV0006690,SUP00004,DPT001,2024-08-03,6700.23,Cash,Completed,Saturday,1,1,0
PAY0006172,INV0006691,SUP00021,DPT008,2024-04-22,4240.52,Bank Transfer,Completed,Monday,0,0,0
PAY0006173,INV0006692,SUP00022,DPT005,2024-10-07,8310.0,Bank Transfer,Completed,Monday,0,0,0
PAY0006174,INV0006694,SUP00199,DPT002,2024-12-29,3888.34,Bank Transfer,Completed,Sunday,1,0,0
PAY0006175,INV0006695,SUP00014,DPT003,2024-11-21,17498.84,Bank Transfer,Completed,Thursday,0,0,0
PAY0006176,INV0006696,SUP00100,DPT001,2024-04-14,964.84,Bank Transfer,Completed,Sunday,1,0,0
PAY0006177,INV0006697,SUP00051,DPT003,2024-08-15,55251.77,Bank Transfer,Completed,Thursday,0,0,0
PAY0006178,INV0006698,SUP00240,DPT001,2024-08-13,9663.04,Bank Transfer,Completed,Tuesday,0,0,0
PAY0006179,INV0006699,SUP00214,DPT007,2024-06-22,5434.29,Bank Transfer,Completed,Saturday,1,0,0
PAY0006180,INV0006701,SUP00173,DPT001,2024-09-01,15115.83,Bank Transfer,Completed,Sunday,1,0,0
PAY0006181,INV0006702,SUP00198,DPT007,2024-06-22,32888.31,Card,Completed,Saturday,1,0,0
PAY0006182,INV0006703,SUP00273,DPT002,2024-05-26,7843.45,Check,Completed,Sunday,1,0,0
PAY0006183,INV0006704,SUP00299,DPT004,2024-05-25,6906.54,Bank Transfer,Completed,Saturday,1,0,0
PAY0006184,INV0006705,SUP00165,DPT011,2024-11-12,20876.94,Bank Transfer,Completed,Tuesday,0,0,0
PAY0006185,INV0006706,SUP00025,DPT008,2024-03-24,10021.74,Check,Completed,Sunday,1,0,0
PAY0006186,INV0006707,SUP00010,DPT005,2024-08-06,2983.08,Bank Transfer,Completed,Tuesday,0,0,0
PAY0006187,INV0006709,SUP00271,DPT001,2025-01-04,12480.06,Bank Transfer,Completed,Saturday,1,0,0
PAY0006188,INV0006710,SUP00004,DPT004,2024-07-30,6928.96,Check,Completed,Tuesday,0,0,0
PAY0006189,INV0006711,SUP00058,DPT003,2025-01-01,1362.17,Bank Transfer,Completed,Wednesday,0,0,0
PAY0006190,INV0006712,SUP00005,DPT004,2024-01-26,32960.59,Bank Transfer,Completed,Friday,0,0,0
PAY0006191,INV0006713,SUP00009,DPT011,2024-10-17,7824.65,Bank Transfer,Completed,Thursday,0,0,0
PAY0006192,INV0006714,SUP00018,DPT009,2025-03-14,4089.1,Bank Transfer,Completed,Friday,0,0,0
PAY0006193,INV0006715,SUP00011,DPT006,2024-03-30,13496.95,Bank Transfer,Completed,Saturday,1,0,0
PAY0006194,INV0006717,SUP00003,DPT008,2024-12-02,1094.91,Bank Transfer,Completed,Monday,0,0,0
PAY0006195,INV0006718,SUP00093,DPT004,2025-01-07,6531.48,Bank Transfer,Completed,Tuesday,0,0,0
PAY0006196,INV0006720,SUP00195,DPT006,2024-03-22,4773.5,Bank Transfer,Completed,Friday,0,0,0
PAY0006197,INV0006721,SUP00004,DPT008,2024-03-09,5069.93,Bank Transfer,Completed,Saturday,1,0,0
PAY0006198,INV0006722,SUP00013,DPT001,2024-06-15,5215.0,Bank Transfer,Completed,Saturday,1,0,0
PAY0006199,INV0006723,SUP00142,DPT005,2024-10-10,5760.57,Bank Transfer,Completed,Thursday,0,0,0
PAY0006200,INV0006724,SUP00150,DPT003,2024-06-03,7351.96,Bank Transfer,Completed,Monday,0,0,0
PAY0006201,INV0006725,SUP00025,DPT001,2024-02-04,16226.96,Cash,Completed,Sunday,1,1,0
PAY0006202,INV0006727,SUP00300,DPT011,2024-12-19,67449.3,Bank Transfer,Completed,Thursday,0,0,0
PAY0006203,INV0006728,SUP00013,DPT008,2024-11-04,48756.08,Bank Transfer,Completed,Monday,0,0,0
PAY0006204,INV0006729,SUP00005,DPT001,2024-12-05,2297.57,Bank Transfer,Completed,Thursday,0,0,0
PAY0006205,INV0006730,SUP00293,DPT001,2024-09-12,19491.49,Bank Transfer,Completed,Thursday,0,0,0
PAY0006206,INV0006731,SUP00208,DPT003,2024-07-06,14842.12,Cash,Completed,Saturday,1,1,0
PAY0006207,INV0006732,SUP00008,DPT002,2024-04-10,819.74,Bank Transfer,Completed,Wednesday,0,0,0
PAY0006208,INV0006733,SUP00236,DPT001,2025-02-06,9001.98,Bank Transfer,Completed,Thursday,0,0,0
PAY0006209,INV0006734,SUP00009,DPT001,2024-02-13,2410.69,Bank Transfer,Completed,Tuesday,0,0,0
PAY0006210,INV0006735,SUP00219,DPT003,2024-10-05,6002.46,Bank Transfer,Completed,Saturday,1,0,0
PAY0006211,INV0006736,SUP00101,DPT002,2024-10-29,6411.59,Bank Transfer,Completed,Tuesday,0,0,0
PAY0006212,INV0006737,SUP00028,DPT002,2024-01-20,824.37,Card,Completed,Saturday,1,0,0
PAY0006213,INV0006738,SUP00278,DPT010,2025-01-29,102109.58,Bank Transfer,Completed,Wednesday,0,0,0
PAY0006214,INV0006739,SUP00208,DPT012,2025-01-17,3398.93,Bank Transfer,Completed,Friday,0,0,0
PAY0006215,INV0006740,SUP00005,DPT009,2024-10-01,32655.08,Bank Transfer,Completed,Tuesday,0,0,0
PAY0006216,INV0006741,SUP00147,DPT002,2025-02-06,1002.81,Check,Completed,Thursday,0,0,0
PAY0006217,INV0006742,SUP00196,DPT002,2024-06-19,3080.61,Card,Completed,Wednesday,0,0,0
PAY0006218,INV0006743,SUP00050,DPT005,2025-01-07,101625.11,Bank Transfer,Completed,Tuesday,0,0,0
PAY0006219,INV0006744,SUP00010,DPT009,2024-07-15,4748.38,Bank Transfer,Completed,Monday,0,0,0
PAY0006220,INV0006745,SUP00008,DPT006,2024-11-30,15544.6,Bank Transfer,Completed,Saturday,1,0,0
PAY0006221,INV0006746,SUP00305,DPT009,2024-08-16,12672.18,Bank Transfer,Completed,Friday,0,0,0
PAY0006222,INV0006747,SUP00023,DPT004,2024-12-25,2441.35,Bank Transfer,Completed,Wednesday,0,0,0
PAY0006223,INV0006748,SUP00037,DPT012,2024-12-07,25484.19,Check,Completed,Saturday,1,0,0
PAY0006224,INV0006749,SUP00083,DPT009,2024-11-17,12454.37,Card,Completed,Sunday,1,0,0
PAY0006225,INV0006750,SUP00004,DPT001,2024-07-11,10006.6,Bank Transfer,Completed,Thursday,0,0,0
PAY0006226,INV0006751,SUP00003,DPT003,2025-02-07,7043.59,Bank Transfer,Completed,Friday,0,0,0
PAY0006227,INV0006752,SUP00007,DPT005,2024-10-06,13035.11,Check,Completed,Sunday,1,0,0
PAY0006228,INV0006753,SUP00003,DPT002,2024-07-09,5713.75,Bank Transfer,Completed,Tuesday,0,0,0
PAY0006229,INV0006754,SUP00261,DPT004,2024-05-08,6381.79,Bank Transfer,Completed,Wednesday,0,0,0
PAY0006230,INV0006755,SUP00005,DPT006,2024-11-12,10911.38,Bank Transfer,Completed,Tuesday,0,0,0
PAY0006231,INV0006756,SUP00008,DPT005,2024-01-26,940.96,Bank Transfer,Completed,Friday,0,0,0
PAY0006232,INV0006757,SUP00048,DPT010,2025-02-08,5017.57,Bank Transfer,Completed,Saturday,1,0,0
PAY0006233,INV0006758,SUP00259,DPT002,2024-10-26,4054.44,Bank Transfer,Completed,Saturday,1,0,0
PAY0006234,INV0006759,SUP00002,DPT011,2024-11-07,14681.68,Card,Completed,Thursday,0,0,0
PAY0006235,INV0006760,SUP00008,DPT003,2025-01-28,3271.79,Bank Transfer,Completed,Tuesday,0,0,0
PAY0006236,INV0006761,SUP00154,DPT011,2024-06-06,10185.07,Bank Transfer,Completed,Thursday,0,0,0
PAY0006237,INV0006762,SUP00037,DPT002,2025-01-22,3189.97,Check,Pending,Wednesday,0,0,1
PAY0006238,INV0006763,SUP00081,DPT004,2024-03-10,1720.12,Bank Transfer,Completed,Sunday,1,0,0
PAY0006239,INV0006764,SUP00001,DPT011,2025-01-01,25381.56,Check,Completed,Wednesday,0,0,0
PAY0006240,INV0006765,SUP00242,DPT003,2024-06-07,12254.9,Bank Transfer,Completed,Friday,0,0,0
PAY0006241,INV0006767,SUP00223,DPT004,2024-06-15,4791.65,Bank Transfer,Completed,Saturday,1,0,0
PAY0006242,INV0006768,SUP00299,DPT004,2024-07-03,4996.43,Bank Transfer,Completed,Wednesday,0,0,0
PAY0006243,INV0006769,SUP00162,DPT007,2024-05-14,10448.02,Bank Transfer,Completed,Tuesday,0,0,0
PAY0006244,INV0006770,SUP00002,DPT002,2025-04-03,3305.44,Bank Transfer,Pending,Thursday,0,0,1
PAY0006245,INV0006771,SUP00150,DPT006,2024-08-17,47568.97,Card,Completed,Saturday,1,0,0
PAY0006246,INV0006772,SUP00063,DPT002,2024-09-10,8188.94,Bank Transfer,Completed,Tuesday,0,0,0
PAY0006247,INV0006773,SUP00004,DPT007,2024-06-20,4396.93,Bank Transfer,Completed,Thursday,0,0,0
PAY0006248,INV0006774,SUP00009,DPT006,2024-11-03,3749.17,Bank Transfer,Completed,Sunday,1,0,0
PAY0006249,INV0006775,SUP00006,DPT002,2024-06-15,1542.18,Bank Transfer,Completed,Saturday,1,0,0
PAY0006250,INV0006776,SUP00276,DPT001,2024-09-12,13758.87,Bank Transfer,Completed,Thursday,0,0,0
PAY0006251,INV0006777,SUP00200,DPT006,2024-08-03,2508.2,Bank Transfer,Completed,Saturday,1,0,0
PAY0006252,INV0006778,SUP00144,DPT001,2025-02-13,5284.35,Bank Transfer,Completed,Thursday,0,0,0
PAY0006253,INV0006779,SUP00181,DPT006,2024-07-13,110489.62,Bank Transfer,Completed,Saturday,1,0,0
PAY0006254,INV0006780,SUP00085,DPT012,2024-10-16,781.95,Bank Transfer,Completed,Wednesday,0,0,0
PAY0006255,INV0006781,SUP00235,DPT001,2024-04-13,5278.23,Bank Transfer,Completed,Saturday,1,0,0
PAY0006256,INV0006783,SUP00009,DPT011,2024-08-20,3254.75,Bank Transfer,Completed,Tuesday,0,0,0
PAY0006257,INV0006784,SUP00080,DPT011,2024-11-16,5182.54,Bank Transfer,Completed,Saturday,1,0,0
PAY0006258,INV0006785,SUP00208,DPT001,2024-08-02,1347.47,Cash,Completed,Friday,0,1,0
PAY0006259,INV0006786,SUP00224,DPT009,2024-05-22,9707.42,Bank Transfer,Completed,Wednesday,0,0,0
PAY0006260,INV0006787,SUP00306,DPT002,2024-12-17,32176.05,Bank Transfer,Completed,Tuesday,0,0,0
PAY0006261,INV0006788,SUP00180,DPT008,2024-04-16,8756.13,Bank Transfer,Completed,Tuesday,0,0,0
PAY0006262,INV0006789,SUP00008,DPT003,2024-04-22,15866.14,Card,Completed,Monday,0,0,0
PAY0006263,INV0006790,SUP00008,DPT002,2024-07-04,39262.08,Bank Transfer,Failed,Thursday,0,0,1
PAY0006264,INV0006792,SUP00114,DPT002,2024-09-14,392.13,Bank Transfer,Completed,Saturday,1,0,0
PAY0006265,INV0006793,SUP00033,DPT004,2025-03-14,7434.16,Bank Transfer,Completed,Friday,0,0,0
PAY0006266,INV0006794,SUP00003,DPT004,2025-01-07,335.11,Bank Transfer,Completed,Tuesday,0,0,0
PAY0006267,INV0006795,SUP00028,DPT012,2024-12-26,2588.29,Bank Transfer,Completed,Thursday,0,0,0
PAY0006268,INV0006796,SUP00213,DPT005,2024-06-07,1091.48,Bank Transfer,Pending,Friday,0,0,1
PAY0006269,INV0006797,SUP00008,DPT007,2024-12-01,8192.32,Bank Transfer,Completed,Sunday,1,0,0
PAY0006270,INV0006798,SUP00105,DPT002,2025-02-04,2138.32,Bank Transfer,Completed,Tuesday,0,0,0
PAY0006271,INV0006799,SUP00009,DPT012,2024-07-16,8543.44,Bank Transfer,Completed,Tuesday,0,0,0
PAY0006272,INV0006800,SUP00058,DPT004,2024-06-02,14874.97,Bank Transfer,Completed,Sunday,1,0,0
PAY0006273,INV0006801,SUP00144,DPT001,2024-02-11,1993.17,Bank Transfer,Completed,Sunday,1,0,0
PAY0006274,INV0006802,SUP00007,DPT006,2024-07-11,8013.74,Bank Transfer,Completed,Thursday,0,0,0
PAY0006275,INV0006803,SUP00167,DPT003,2024-12-26,291.89,Bank Transfer,Completed,Thursday,0,0,0
PAY0006276,INV0006804,SUP00130,DPT003,2024-11-09,1081.92,Bank Transfer,Completed,Saturday,1,0,0
PAY0006277,INV0006805,SUP00011,DPT003,2024-09-13,25909.59,Bank Transfer,Completed,Friday,0,0,0
PAY0006278,INV0006806,SUP00259,DPT004,2024-05-23,2209.89,Bank Transfer,Completed,Thursday,0,0,0
PAY0006279,INV0006807,SUP00191,DPT003,2024-06-23,3339.07,Bank Transfer,Completed,Sunday,1,0,0
PAY0006280,INV0006809,SUP00003,DPT002,2024-04-14,810.02,Bank Transfer,Completed,Sunday,1,0,0
PAY0006281,INV0006810,SUP00024,DPT002,2024-04-24,1856.67,Bank Transfer,Completed,Wednesday,0,0,0
PAY0006282,INV0006811,SUP00013,DPT001,2024-10-13,5868.85,Bank Transfer,Completed,Sunday,1,0,0
PAY0006283,INV0006812,SUP00009,DPT004,2024-05-18,3869.64,Bank Transfer,Completed,Saturday,1,0,0
PAY0006284,INV0006813,SUP00110,DPT001,2024-03-09,20990.4,Check,Completed,Saturday,1,0,0
PAY0006285,INV0006814,SUP00274,DPT001,2024-08-25,3005.17,Bank Transfer,Completed,Sunday,1,0,0
PAY0006286,INV0006815,SUP00005,DPT003,2024-08-21,5968.47,Bank Transfer,Completed,Wednesday,0,0,0
PAY0006287,INV0006817,SUP00097,DPT001,2024-10-09,17877.08,Bank Transfer,Completed,Wednesday,0,0,0
PAY0006288,INV0006818,SUP00124,DPT001,2024-09-01,1162.23,Bank Transfer,Completed,Sunday,1,0,0
PAY0006289,INV0006819,SUP00229,DPT005,2024-12-21,10322.85,Bank Transfer,Completed,Saturday,1,0,0
PAY0006290,INV0006820,SUP00017,DPT004,2025-01-08,9739.51,Bank Transfer,Completed,Wednesday,0,0,0
PAY0006291,INV0006821,SUP00072,DPT001,2025-01-05,2251.84,Card,Completed,Sunday,1,0,0
PAY0006292,INV0006822,SUP00010,DPT010,2024-10-01,5399.37,Bank Transfer,Completed,Tuesday,0,0,0
PAY0006293,INV0006823,SUP00010,DPT007,2024-10-07,9307.45,Cash,Completed,Monday,0,1,0
PAY0006294,INV0006824,SUP00033,DPT004,2024-10-29,2710.21,Card,Completed,Tuesday,0,0,0
PAY0006295,INV0006825,SUP00001,DPT005,2024-10-27,2737.81,Bank Transfer,Completed,Sunday,1,0,0
PAY0006296,INV0006826,SUP00009,DPT009,2024-06-25,1473.63,Bank Transfer,Completed,Tuesday,0,0,0
PAY0006297,INV0006827,SUP00005,DPT001,2024-02-21,60885.7,Bank Transfer,Completed,Wednesday,0,0,0
PAY0006298,INV0006829,SUP00018,DPT001,2025-01-29,1426.15,Bank Transfer,Completed,Wednesday,0,0,0
PAY0006299,INV0006830,SUP00004,DPT004,2024-04-19,776.23,Bank Transfer,Completed,Friday,0,0,0
PAY0006300,INV0006832,SUP00125,DPT007,2024-11-08,8274.94,Bank Transfer,Completed,Friday,0,0,0
PAY0006301,INV0006833,SUP00115,DPT009,2024-05-02,4443.15,Bank Transfer,Completed,Thursday,0,0,0
PAY0006302,INV0006834,SUP00288,DPT006,2024-07-18,8967.7,Bank Transfer,Completed,Thursday,0,0,0
PAY0006303,INV0006836,SUP00246,DPT009,2024-10-26,5024.31,Bank Transfer,Completed,Saturday,1,0,0
PAY0006304,INV0006837,SUP00138,DPT011,2024-07-04,5111.09,Bank Transfer,Completed,Thursday,0,0,0
PAY0006305,INV0006838,SUP00009,DPT002,2024-09-19,37324.48,Bank Transfer,Completed,Thursday,0,0,0
PAY0006306,INV0006839,SUP00006,DPT002,2024-09-17,14049.88,Bank Transfer,Completed,Tuesday,0,0,0
PAY0006307,INV0006840,SUP00291,DPT005,2024-04-12,9401.41,Check,Completed,Friday,0,0,0
PAY0006308,INV0006841,SUP00297,DPT008,2024-03-25,4157.17,Cash,Completed,Monday,0,1,0
PAY0006309,INV0006844,SUP00001,DPT005,2024-04-18,8597.37,Bank Transfer,Completed,Thursday,0,0,0
PAY0006310,INV0006846,SUP00053,DPT003,2025-01-28,9931.83,Card,Completed,Tuesday,0,0,0
PAY0006311,INV0006847,SUP00006,DPT005,2024-11-28,1047.08,Bank Transfer,Completed,Thursday,0,0,0
PAY0006312,INV0006848,SUP00028,DPT009,2024-09-21,6262.61,Bank Transfer,Completed,Saturday,1,0,0
PAY0006313,INV0006849,SUP00200,DPT001,2024-11-04,1670.66,Bank Transfer,Completed,Monday,0,0,0
PAY0006314,INV0006850,SUP00203,DPT003,2024-02-16,12425.6,Bank Transfer,Completed,Friday,0,0,0
PAY0006315,INV0006851,SUP00239,DPT003,2024-04-13,985.47,Bank Transfer,Completed,Saturday,1,0,0
PAY0006316,INV0006852,SUP00008,DPT008,2024-10-20,101621.91,Bank Transfer,Completed,Sunday,1,0,0
PAY0006317,INV0006853,SUP00023,DPT007,2024-05-21,6434.92,Bank Transfer,Completed,Tuesday,0,0,0
PAY0006318,INV0006854,SUP00100,DPT009,2024-08-07,1612.86,Check,Completed,Wednesday,0,0,0
PAY0006319,INV0006855,SUP00073,DPT005,2024-08-19,25134.94,Check,Completed,Monday,0,0,0
PAY0006320,INV0006856,SUP00320,DPT002,2024-07-07,14607.48,Bank Transfer,Completed,Sunday,1,0,0
PAY0006321,INV0006857,SUP00010,DPT004,2024-12-03,19925.25,Bank Transfer,Completed,Tuesday,0,0,0
PAY0006322,INV0006858,SUP00003,DPT004,2024-12-08,8180.36,Check,Completed,Sunday,1,0,0
PAY0006323,INV0006859,SUP00019,DPT007,2024-03-15,10626.34,Bank Transfer,Completed,Friday,0,0,0
PAY0006324,INV0006860,SUP00036,DPT011,2024-03-30,1751.16,Bank Transfer,Completed,Saturday,1,0,0
PAY0006325,INV0006861,SUP00019,DPT004,2024-04-13,6358.2,Bank Transfer,Completed,Saturday,1,0,0
PAY0006326,INV0006862,SUP00012,DPT006,2024-02-17,4739.09,Bank Transfer,Completed,Saturday,1,0,0
PAY0006327,INV0006863,SUP00009,DPT002,2024-09-30,6020.26,Check,Completed,Monday,0,0,0
PAY0006328,INV0006864,SUP00023,DPT005,2024-05-11,949.75,Bank Transfer,Completed,Saturday,1,0,0
PAY0006329,INV0006865,SUP00137,DPT008,2024-09-11,1236.66,Bank Transfer,Completed,Wednesday,0,0,0
PAY0006330,INV0006866,SUP00005,DPT008,2025-01-05,24865.36,Bank Transfer,Completed,Sunday,1,0,0
PAY0006331,INV0006867,SUP00241,DPT012,2024-03-14,14173.46,Bank Transfer,Completed,Thursday,0,0,0
PAY0006332,INV0006868,SUP00109,DPT012,2024-04-12,9980.07,Bank Transfer,Completed,Friday,0,0,0
PAY0006333,INV0006869,SUP00004,DPT005,2024-04-29,16808.83,Bank Transfer,Completed,Monday,0,0,0
PAY0006334,INV0006870,SUP00001,DPT010,2024-12-09,1319.91,Bank Transfer,Completed,Monday,0,0,0
PAY0006335,INV0006871,SUP00002,DPT008,2025-04-06,4663.54,Bank Transfer,Completed,Sunday,1,0,0
PAY0006336,INV0006872,SUP00003,DPT005,2024-11-12,4192.89,Bank Transfer,Completed,Tuesday,0,0,0
PAY0006337,INV0006873,SUP00110,DPT001,2024-10-04,2401.61,Bank Transfer,Completed,Friday,0,0,0
PAY0006338,INV0006874,SUP00286,DPT012,2024-09-25,98850.89,Bank Transfer,Completed,Wednesday,0,0,0
PAY0006339,INV0006875,SUP00005,DPT012,2024-04-03,26872.35,Bank Transfer,Completed,Wednesday,0,0,0
PAY0006340,INV0006876,SUP00010,DPT005,2024-06-20,2915.04,Bank Transfer,Completed,Thursday,0,0,0
PAY0006341,INV0006877,SUP00241,DPT003,2025-03-01,9924.39,Bank Transfer,Completed,Saturday,1,0,0
PAY0006342,INV0006878,SUP00030,DPT001,2024-05-26,8715.02,Bank Transfer,Completed,Sunday,1,0,0
PAY0006343,INV0006879,SUP00023,DPT001,2024-02-10,19599.74,Bank Transfer,Completed,Saturday,1,0,0
PAY0006344,INV0006880,SUP00027,DPT009,2024-06-14,13998.19,Check,Completed,Friday,0,0,0
PAY0006345,INV0006881,SUP00004,DPT004,2024-08-11,4329.37,Bank Transfer,Completed,Sunday,1,0,0
PAY0006346,INV0006882,SUP00008,DPT005,2024-09-19,1417.23,Bank Transfer,Completed,Thursday,0,0,0
PAY0006347,INV0006883,SUP00298,DPT003,2024-07-04,17009.09,Bank Transfer,Completed,Thursday,0,0,0
PAY0006348,INV0006884,SUP00110,DPT006,2024-07-15,25215.38,Bank Transfer,Completed,Monday,0,0,0
PAY0006349,INV0006885,SUP00010,DPT008,2024-09-24,103242.71,Bank Transfer,Completed,Tuesday,0,0,0
PAY0006350,INV0006886,SUP00289,DPT010,2024-05-19,18621.79,Bank Transfer,Completed,Sunday,1,0,0
PAY0006351,INV0006887,SUP00020,DPT004,2024-12-29,2803.86,Bank Transfer,Completed,Sunday,1,0,0
PAY0006352,INV0006888,SUP00005,DPT003,2024-06-06,3392.69,Bank Transfer,Completed,Thursday,0,0,0
PAY0006353,INV0006890,SUP00123,DPT010,2024-03-02,2342.96,Bank Transfer,Completed,Saturday,1,0,0
PAY0006354,INV0006891,SUP00175,DPT010,2024-06-03,1403.84,Cash,Completed,Monday,0,1,0
PAY0006355,INV0006892,SUP00001,DPT003,2024-02-12,11941.59,Bank Transfer,Completed,Monday,0,0,0
PAY0006356,INV0006893,SUP00010,DPT002,2024-05-01,18002.62,Bank Transfer,Completed,Wednesday,0,0,0
PAY0006357,INV0006894,SUP00288,DPT007,2024-07-26,15023.28,Bank Transfer,Completed,Friday,0,0,0
PAY0006358,INV0006895,SUP00006,DPT008,2025-02-18,97610.1,Bank Transfer,Completed,Tuesday,0,0,0
PAY0006359,INV0006896,SUP00246,DPT008,2025-01-21,7854.43,Bank Transfer,Completed,Tuesday,0,0,0
PAY0006360,INV0006897,SUP00185,DPT001,2024-10-19,3071.63,Bank Transfer,Completed,Saturday,1,0,0
PAY0006361,INV0006898,SUP00018,DPT012,2025-02-04,3714.15,Bank Transfer,Completed,Tuesday,0,0,0
PAY0006362,INV0006899,SUP00254,DPT005,2024-09-12,2774.76,Bank Transfer,Completed,Thursday,0,0,0
PAY0006363,INV0006900,SUP00275,DPT006,2024-04-14,88689.63,Bank Transfer,Completed,Sunday,1,0,0
PAY0006364,INV0006901,SUP00242,DPT001,2024-10-30,249.45,Bank Transfer,Completed,Wednesday,0,0,0
PAY0006365,INV0006902,SUP00021,DPT001,2024-09-08,37804.15,Card,Completed,Sunday,1,0,0
PAY0006366,INV0006903,SUP00077,DPT001,2024-12-16,2029.79,Bank Transfer,Completed,Monday,0,0,0
PAY0006367,INV0006904,SUP00011,DPT004,2024-06-03,3808.46,Bank Transfer,Completed,Monday,0,0,0
PAY0006368,INV0006905,SUP00005,DPT011,2024-12-10,299.45,Bank Transfer,Completed,Tuesday,0,0,0
PAY0006369,INV0006906,SUP00263,DPT008,2024-10-14,20294.07,Bank Transfer,Completed,Monday,0,0,0
PAY0006370,INV0006907,SUP00309,DPT012,2024-11-18,15209.25,Bank Transfer,Completed,Monday,0,0,0
PAY0006371,INV0006909,SUP00136,DPT001,2025-01-20,21444.95,Bank Transfer,Completed,Monday,0,0,0
PAY0006372,INV0006910,SUP00291,DPT007,2024-09-18,17214.35,Bank Transfer,Completed,Wednesday,0,0,0
PAY0006373,INV0006911,SUP00089,DPT006,2024-10-05,3252.01,Bank Transfer,Completed,Saturday,1,0,0
PAY0006374,INV0006912,SUP00002,DPT010,2024-09-20,559.48,Check,Completed,Friday,0,0,0
PAY0006375,INV0006913,SUP00001,DPT005,2024-07-06,4667.48,Bank Transfer,Completed,Saturday,1,0,0
PAY0006376,INV0006914,SUP00030,DPT002,2024-09-09,19918.59,Bank Transfer,Completed,Monday,0,0,0
PAY0006377,INV0006915,SUP00285,DPT008,2024-11-25,2112.93,Bank Transfer,Completed,Monday,0,0,0
PAY0006378,INV0006916,SUP00010,DPT008,2024-04-25,20551.88,Bank Transfer,Completed,Thursday,0,0,0
PAY0006379,INV0006917,SUP00015,DPT005,2024-08-03,2230.17,Bank Transfer,Completed,Saturday,1,0,0
PAY0006380,INV0006918,SUP00200,DPT001,2024-09-28,5364.33,Bank Transfer,Completed,Saturday,1,0,0
